siren,2017_CIR,2018_CIR,2019_CIR,2020_CIR,2021_CIR,2022_CIR,2023_CIR,2016_CIR
313167116,,,,,,,,0.0
313182503,0.0,,,,,,,0.0
313197030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313320244,,,,0.0,,,,
313335978,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
313349144,0.0,,,0.0,0.0,,,0.0
313349565,0.0,,0.0,,,,,0.0
313386146,0.0,0.0,0.0,,0.0,0.0,,0.0
313400657,,,0.0,,,,,
313455545,0.0,0.0,,0.0,0.0,,,
313609133,0.0,156857.0,,,,600.0,660.0,0.0
313620783,158661.0,,,207791.0,167684.0,,,
313777997,2228661.0,0.0,,0.0,1636023.0,,,1705796.0
313849788,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
313997223,884203.0,896774.0,,,,,,1200000.0
314102484,13180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314119504,2462927.0,2119883.0,,,,,,2172752.0
314175530,,,,,,,,36457.0
314239179,0.0,0.0,0.0,0.0,0.0,,,0.0
314258997,0.0,0.0,0.0,,,,,0.0
314292624,,0.0,0.0,0.0,,,,
314328873,180093.0,146664.0,,,,,,145017.0
314388794,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
314420779,0.0,,,,,,0.0,
314466277,0.0,0.0,512868.0,445292.0,3382031.0,0.0,0.0,527406.0
314604802,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
314625922,,,,0.0,0.0,0.0,,
314722026,25989607.0,27720541.0,13304854.0,16153415.0,15314979.0,13835551.0,,24318501.0
314788803,0.0,,245942.6,,100098.0,0.0,,157270.68
314814831,0.0,0.0,14229.0,,,53194.0,,0.0
314901984,0.0,,,,,,,
314937970,,,0.0,0.0,0.0,0.0,,0.0
315013359,135566.0,,,,,,,129092000.0
315064188,667000.0,200630.0,0.0,0.0,35000.0,0.0,0.0,0.0
315067942,0.0,,4290858.0,4330398.0,4396237.0,,,0.0
315080572,,0.0,,,0.0,0.0,,
315144014,0.0,0.0,0.0,,,0.0,,0.0
315172023,196421.0,,,,,,,161077.0
315268664,0.0,0.0,1116675.0,,,,,
315292177,74047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315560730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315561498,9300.0,,,,,13080.0,,0.0
315633081,305732.0,286410.0,262952.0,286688.0,299375.0,265428.0,,
315667386,0.0,0.0,,,,,,359000.0
315708586,0.0,,0.0,0.0,0.0,,,
315710293,824000.0,866000.0,,,835000.0,875000.0,653000.0,763000.0
315815936,0.0,0.0,0.0,0.0,0.0,0.0,78370.0,0.0
315828988,0.0,,,0.0,,,,
315842773,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
315843797,0.0,0.0,0.0,0.0,,0.0,,0.0
315930578,0.0,0.0,,,,,,0.0
315985135,,6451000.0,,9393000.0,0.0,778000.0,,1874000.0
316014984,64000.0,0.0,0.0,,,,,89000.0
316066901,0.0,,,0.0,,,,0.0
316155506,2522.0,0.0,0.0,0.0,0.0,0.0,0.0,5487.0
316173160,,13145.0,25741.0,0.0,0.0,0.0,,
316186600,168112.0,121123.0,0.0,,,,,145599.0
316239045,0.0,,,0.0,,0.0,0.0,0.0
316252295,0.0,115795.0,,,,,,0.0
316357334,13422314.0,12059217.0,,,,9426513.0,,0.0
316359041,264420.0,154106.0,140274.0,14000.0,101000.0,235000.0,172000.0,161393.0
316514769,,,,,,,,
316522903,0.0,,,,,0.0,,
316534783,0.0,0.0,0.0,,,0.0,,0.0
316539006,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
316559582,,,112568.0,87980.0,0.0,0.0,0.0,72957.0
316676741,,0.0,,,,,0.0,369656.0
316696996,2133.0,,,,,0.0,,82075.0
316743095,0.0,,,,0.0,0.0,0.0,0.0
316866805,0.0,0.0,,,,,,0.0
316883180,0.0,0.0,0.0,0.0,,,0.0,0.0
317031706,533162.0,320507.0,494144.0,383694.0,474386.0,509555.0,,334803.0
317036887,0.0,248000.0,,,,,,0.0
317098432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317099679,0.0,,,,,0.0,0.0,
317288389,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
317308278,0.0,0.0,0.0,,,0.0,,0.0
317354496,,,,,,,,0.0
317372654,0.0,0.0,,0.0,0.0,,,0.0
317401016,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
317515195,0.0,0.0,0.0,,0.0,0.0,,0.0
317540581,5397217.0,,6619000.0,6351962.0,7026495.0,6873000.0,6488811000.0,6305179.0
