siren     ,2016_CIR    ,2017_CIR    ,2018_CIR    ,2019_CIR   ,2020_CIR    ,2021_CIR    ,2022_CIR    ,2023_CIR
418935862 ,            ,0.0         ,            ,           ,            ,            ,            ,0.0
418951000 ,            ,0.0         ,            ,0.0        ,22823.0     ,            ,            ,
419020144 ,            ,            ,            ,           ,0.0         ,0.0         ,0.0         ,0.0
419030796 ,97367.0     ,35164.0     ,49638.0     ,oui        ,0.0         ,0.0         ,107000.0    ,0.0
419031844 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,492817.0    ,0.0         ,104166.0
419039888 ,            ,            ,            ,0.0        ,0.0         ,0.0         ,            ,
419042544 ,            ,            ,            ,           ,0.0         ,0.0         ,0.0         ,0.0
419070180 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
419126271 ,            ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
419222245 ,0.0         ,0.0         ,0.0         ,0.0        ,1084170.0   ,0.0         ,0.0         ,867236.0
419272026 ,            ,            ,            ,           ,0.0         ,0.0         ,0.0         ,0.0
419296090 ,210121.0    ,136230.0    ,143024.0    ,22808.0    ,114565.0    ,65700.0     ,74506.0     ,0.0
419317797 ,0.0         ,            ,            ,           ,            ,            ,108155.27   ,0.0
419327408 ,            ,            ,            ,           ,            ,0.0         ,0.0         ,
419332200 ,            ,            ,            ,           ,1881014.0   ,2006783.0   ,844585.0    ,
419334586 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,
419339064 ,0.0         ,0.0         ,0.0         ,           ,0.0         ,0.0         ,0.0         ,0.0
419341045 ,            ,0.0         ,65076.0     ,90037.0    ,0.0         ,0.0         ,0.0         ,0.0
419346135 ,0.0         ,557000.0    ,611000.0    ,464880.0   ,436423.0    ,10500.0     ,425000.0    ,236000.0
419372636 ,0.0         ,25807.0     ,21960.0     ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
419399480 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,
419422332 ,0.0         ,0.0         ,            ,0.0        ,0.0         ,0.0         ,0.0         ,
419426101 ,            ,            ,            ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
419444492 ,            ,0.0         ,0.0         ,           ,            ,0.0         ,0.0         ,
419464458 ,0.0         ,0.0         ,0.0         ,36681.0    ,0.0         ,3000.0      ,0.0         ,
419472493 ,0.0         ,139629.0    ,0.0         ,788460.0   ,293100.0    ,0.0         ,156194.0    ,
419476593 ,824000.0    ,1143187.0   ,590535.0    ,0.0        ,0.0         ,904700.0    ,824210.0    ,0.0
419490099 ,5463450.0   ,4889.171    ,4968820.0   ,5433000.0  ,5432.82     ,995000.0    ,0.0         ,0.0
419566450 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,188993.0    ,327646.0    ,44007.0
419607395 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
419623152 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
419646096 ,0.0         ,32948.0     ,61738.0     ,32288.0    ,5923.0      ,155582.0    ,262419.0    ,0.0
419658786 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
419694369 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
419699343 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,            ,0.0
419767694 ,            ,18436.0     ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
419779798 ,100000.0    ,            ,            ,           ,            ,            ,            ,
419833363 ,0.0         ,            ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
419845342 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
419855127 ,            ,598.0       ,130894.894  ,496207.0   ,1382413.0   ,977447.0    ,1108401.0   ,800000.0
419875786 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
419945530 ,57679.0     ,34386.0     ,29001.0     ,38202.0    ,            ,            ,            ,
419980859 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
420019812 ,283251.0    ,3313453.0   ,3728534.0   ,0.0        ,4608000.0   ,5052000.0   ,5197000.0   ,5635000.0
420154809 ,102086.0    ,90921.0     ,117872.0    ,100335.0   ,101292.0    ,119565.0    ,119580.0    ,155000.0
420167611 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,            ,0.0         ,0.0
420247108 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,            ,            ,
420278723 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
420287229 ,25179.0     ,654.0       ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,267786.0
420288011 ,            ,0.0         ,0.0         ,0.0        ,0.0         ,            ,            ,
420291387 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
420298028 ,            ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
420410920 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
420418774 ,            ,179978.0    ,0.0         ,0.0        ,64689.0     ,34082.0     ,20792.0     ,0.0
420436255 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
420506149 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
420546004 ,0.0         ,            ,0.0         ,           ,0.0         ,0.0         ,0.0         ,
420559056 ,            ,0.0         ,0.0         ,0.0        ,oui         ,0.0         ,0.0         ,oui
420593980 ,            ,            ,            ,           ,            ,0.0         ,0.0         ,0.0
420595092 ,            ,            ,            ,           ,            ,0.0         ,0.0         ,160000.0
420606188 ,60742.0     ,            ,22500.0     ,0.0        ,0.0         ,0.0         ,0.0         ,2764.0
420608341 ,0.0         ,288809.0    ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
420610438 ,157000.0    ,0.0         ,0.0         ,0.0        ,8377000.0   ,0.0         ,0.0         ,0.0
420611386 ,19944922.0  ,19444764.0  ,19316982.0  ,19760133.0 ,5434489.0   ,25948169.0  ,7001790.0   ,6261641.0
420702839 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,            ,            ,
420712192 ,            ,            ,            ,           ,0.0         ,            ,            ,
420714792 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,            ,27431899.0
420761918 ,            ,171157.22   ,24600.0     ,0.0        ,0.0         ,37719.0     ,4996.0      ,0.0
420768046 ,4947.0      ,18781.0     ,0.0         ,5721.0     ,5721.0      ,0.0         ,0.0         ,0.0
420797433 ,13299163.0  ,13825628.0  ,16649920.0  ,18187302.0 ,12520007.0  ,15708487.0  ,10768534.0  ,4158576.0
420847840 ,63014.0     ,8150.0      ,35141.0     ,0.0        ,0.0         ,0.0         ,0.0         ,
420851651 ,12639.0     ,4200.0      ,4427000.0   ,4508000.0  ,4333000.0   ,4496.0      ,3966.0      ,907000.0
420851784 ,19000.0     ,24000.0     ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
420879140 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
420916918 ,0.0         ,0.0         ,0.0         ,363000.0   ,35.0        ,34.0        ,34.0        ,0.0
420919805 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
420937229 ,0.0         ,700260.0    ,652183.0    ,0.0        ,0.0         ,700.0       ,694082.0    ,0.0
420985889 ,0.0         ,            ,156827.0    ,210279.0   ,210279.0    ,0.0         ,0.0         ,0.0
420990848 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421023870 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421025875 ,0.0         ,222000.0    ,15000.0     ,0.0        ,60000.0     ,0.0         ,46833.0     ,
421131368 ,0.0         ,2323328.0   ,3060366.0   ,3518941.0  ,3183735.0   ,1120799.0   ,1572666.0   ,1110921.0
421148925 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421162751 ,            ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421181819 ,137350.0    ,127663.0    ,111988.0    ,126720.0   ,276913.0    ,311661.0    ,283923.0    ,675051.0
421183013 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421187451 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421204041 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421212184 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,
421216680 ,18392.0     ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421242371 ,8797000.0   ,8166000.0   ,741119.0    ,0.0        ,2964000.0   ,2639414.0   ,2313274.0   ,2348000.0
421251836 ,0.0         ,oui         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,1495727.0
421264409 ,            ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421283292 ,0.0         ,            ,            ,           ,0.0         ,0.0         ,0.0         ,
421287178 ,0.0         ,0.0         ,42302.0     ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421298290 ,82183.0     ,85381.0     ,76394.0     ,66094.0    ,42140.0     ,7640.0      ,            ,8140.0
421300088 ,403213.0    ,556489.0    ,493889.0    ,694794.0   ,0.0         ,510749.0    ,397887.0    ,361380.0
421329053 ,            ,0.0         ,0.0         ,           ,            ,            ,            ,
421346362 ,0.0         ,0.0         ,0.0         ,0.0        ,25416.0     ,0.0         ,0.0         ,0.0
421357252 ,            ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421377946 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,308000.0    ,0.0         ,0.0
421380460 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421383019 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,54498.0     ,0.0         ,8404.0
421426479 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,
421454406 ,827320.0    ,0.0         ,0.0         ,0.0        ,0.0         ,60331.0     ,61798.0     ,0.0
421456914 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421464124 ,0.0         ,0.0         ,0.0         ,0.0        ,            ,0.0         ,0.0         ,0.0
421476672 ,            ,            ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421479163 ,111018.0    ,63846.0     ,116718.0    ,98468.0    ,144032.0    ,174812.0    ,134662.0    ,
417619053 ,            ,            ,            ,0.0        ,0.0         ,            ,            ,
421488255 ,50538.0     ,            ,53223.0     ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421530288 ,            ,            ,            ,           ,            ,0.0         ,0.0         ,0.0
421547449 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,8271.0      ,3356.0      ,0.0
421550443 ,0.0         ,0.0         ,0.0         ,389032.0   ,451604.0    ,333491.0    ,877237.0    ,3020.41
421568965 ,            ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,
421577792 ,0.0         ,0.0         ,0.0         ,0.0        ,            ,            ,            ,0.0
421616376 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421627290 ,822000.0    ,967000.0    ,977000.0    ,0.0        ,0.0         ,0.0         ,            ,
421637273 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421645979 ,            ,450732.0    ,509000.0    ,503912.0   ,513942.0    ,434227.0    ,411042.0    ,302040.0
421652058 ,4124.28     ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421676958 ,134465.05   ,659591.0    ,877.0       ,0.0        ,0.0         ,54247.0     ,0.0         ,
421700428 ,            ,            ,            ,           ,0.0         ,            ,            ,
421703786 ,93742.0     ,64097.0     ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421743808 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
421789389 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,            ,0.0
421819848 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,6416.0      ,0.0         ,0.0
421842188 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,346000.0    ,492000.0
421861832 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,53430.0     ,0.0
421967092 ,0.0         ,0.0         ,0.0         ,           ,            ,0.0         ,0.0         ,0.0
421988528 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,            ,
422020750 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
422084996 ,            ,            ,171369.0    ,0.0        ,0.0         ,0.0         ,239473.0    ,272462.0
422130955 ,0.0         ,0.0         ,31424.0     ,7616.0     ,0.0         ,0.0         ,0.0         ,0.0
422140004 ,            ,0.0         ,0.0         ,           ,0.0         ,            ,            ,
422355982 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
422380865 ,            ,            ,            ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
422461715 ,            ,            ,            ,           ,0.0         ,            ,            ,
422481838 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
422499798 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
422511204 ,5706586.0   ,6486116.0   ,6155082.0   ,4918833.0  ,4532202.0   ,4343069.0   ,610650.0    ,
422613513 ,            ,0.0         ,            ,           ,            ,            ,            ,
422648964 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
422656694 ,0.0         ,            ,            ,           ,            ,            ,            ,0.0
422680322 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
422689208 ,1875239.0   ,1366716.0   ,1696923.0   ,1790495.0  ,1171350.0   ,1424579.0   ,0.0         ,
422732206 ,            ,27253.0     ,27253.0     ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
422769232 ,            ,            ,            ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
422778555 ,177238.0    ,0.0         ,196713.0    ,35398.0    ,            ,            ,            ,
422808311 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
422868851 ,391954.0    ,2744584.0   ,2238460.0   ,2046607.0  ,714770.0    ,853770.0    ,587931.385  ,550454.0
422883769 ,383460.0    ,0.0         ,1743000.0   ,61.0       ,194000.0    ,130000.0    ,135000.0    ,90000.0
422887489 ,0.0         ,0.0         ,8670.0      ,           ,0.0         ,0.0         ,            ,
422907584 ,            ,            ,236296.0    ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
422918904 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
422989939 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,            ,0.0         ,0.0
422998971 ,219593.0    ,224775.0    ,191958.0    ,215114.0   ,0.0         ,144787.0    ,144787.0    ,150000.0
423004621 ,448111.0    ,404592.0    ,424272.0    ,0.0        ,309057.0    ,296309.0    ,276249.0    ,410831.0
423018779 ,0.0         ,            ,38817.0     ,45752.0    ,0.0         ,0.0         ,0.0         ,71427.0
423101294 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
423173921 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
423190081 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,226.0
423190891 ,606263.0    ,419668.0    ,553096.0    ,470030.0   ,3500.0      ,641396.0    ,551282.0    ,495921.0
423204437 ,0.0         ,0.0         ,26830.0     ,0.0        ,0.0         ,0.0         ,            ,0.0
423261692 ,556375.0    ,585248.0    ,492000.0    ,0.0        ,0.0         ,3900.0      ,0.0         ,1968.0
423329259 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,            ,
423340256 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,            ,
423346980 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,
423369164 ,54071.0     ,68254.0     ,56979.0     ,0.0        ,0.0         ,711864.0    ,0.0         ,121839.0
423379338 ,0.0         ,0.0         ,219418.0    ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
423437334 ,0.0         ,78431.0     ,79000.0     ,80000.0    ,42000.0     ,63000.0     ,340000.0    ,
423453448 ,            ,            ,            ,9966.0     ,63467.0     ,0.0         ,0.0         ,0.0
423484096 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,
423530104 ,457351.0    ,576202.0    ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
423547439 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,94241.0     ,0.0         ,0.0
423552728 ,0.0         ,0.0         ,            ,0.0        ,0.0         ,103516.0    ,0.0         ,
423607621 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,1084.545    ,2881.23
423703107 ,1747000.0   ,            ,1780990.0   ,1985000.0  ,            ,1688000.0   ,1359000.0   ,
423706142 ,0.0         ,0.0         ,23679.0     ,           ,            ,            ,            ,
423735588 ,0.0         ,0.0         ,0.0         ,34893.0    ,105266.0    ,0.0         ,0.0         ,
423806884 ,437211.0    ,307943.0    ,241753.0    ,463321.0   ,            ,0.0         ,0.0         ,
423865419 ,67642.0     ,57719.0     ,68786.0     ,0.0        ,51665.0     ,85000.0     ,84583.0     ,43969.0
423868181 ,0.0         ,342892.0    ,275971.0    ,381034.0   ,187000.0    ,156836.0    ,267302.0    ,107496.0
423874478 ,            ,            ,            ,0.0        ,0.0         ,            ,            ,
423875103 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
423907732 ,0.0         ,0.0         ,0.0         ,0.0        ,75.0        ,0.0         ,0.0         ,0.0
423933779 ,12.0        ,0.0         ,0.0         ,0.0        ,11705.0     ,0.0         ,0.0         ,
423949254 ,            ,            ,            ,           ,            ,            ,            ,0.0
423982552 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
424035947 ,            ,            ,            ,           ,0.0         ,0.0         ,0.0         ,
424124865 ,            ,            ,            ,           ,            ,            ,103056.0    ,0.0
424226231 ,0.0         ,0.0         ,0.0         ,517963.0   ,450836.0    ,0.0         ,945698.0    ,490857.0
424299741 ,737.0       ,21502.0     ,28513.0     ,29438.0    ,0.0         ,34909.0     ,13544.0     ,32547.0
424311157 ,0.0         ,0.0         ,0.0         ,298812.0   ,394504.0    ,477087.0    ,            ,600319.0
424314649 ,0.0         ,0.0         ,            ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
424323921 ,            ,            ,            ,           ,            ,0.0         ,            ,0.0
424329027 ,0.0         ,            ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
424335693 ,0.0         ,0.0         ,119943.0    ,172467.0   ,256786.0    ,238000.0    ,133784.0    ,37894.0
424365336 ,9082000.0   ,11041000.0  ,13527000.0  ,16737000.0 ,16737000.0  ,10310000.0  ,9237000.0   ,
424482917 ,0.0         ,0.0         ,            ,           ,            ,            ,0.0         ,
424499911 ,0.0         ,361264.0    ,239114.0    ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
424527281 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,31000.0     ,
424575348 ,86169.54    ,83874.0     ,0.0         ,0.0        ,            ,0.0         ,0.0         ,
424604767 ,199164.0    ,0.0         ,            ,23553.0    ,64234.0     ,0.0         ,0.0         ,
424673457 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
424693216 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
424704914 ,421984.0    ,572000.0    ,740149.0    ,1086378.0  ,0.0         ,0.0         ,0.0         ,1226619.0
424704963 ,265000.0    ,53265000.0  ,53000.0     ,322000.0   ,201322000.0 ,370201000.0 ,640000.0    ,202640000.0
424802544 ,57785.0     ,54216.0     ,59172.0     ,65927.0    ,112121.0    ,117035.0    ,150677.0    ,156561.0
424897692 ,0.0         ,0.0         ,21000.0     ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
424967552 ,            ,9022.0      ,            ,           ,            ,0.0         ,0.0         ,
424979144 ,8517.0      ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
425040078 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,
425098860 ,            ,            ,            ,           ,            ,            ,            ,0.0
425750023 ,245.628     ,0.0         ,241559.0    ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
425920212 ,            ,            ,            ,           ,            ,            ,            ,0.0
427020094 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
427180450 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
428121818 ,33841.0     ,53882.0     ,30000.0     ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
428152607 ,281122.0    ,            ,            ,0.0        ,0.0         ,0.0         ,            ,
428210140 ,24354.0     ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,150000.0    ,0.0
428213292 ,370769.0    ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
428227227 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
428240089 ,0.0         ,0.0         ,0.0         ,           ,0.0         ,0.0         ,0.0         ,0.0
428253306 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,            ,0.0
428266472 ,0.0         ,0.0         ,            ,           ,            ,            ,            ,
428272686 ,336.0       ,0.0         ,420.0       ,0.0        ,0.0         ,0.0         ,0.0         ,
428272967 ,            ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
428293492 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,742666.0    ,0.0
428295810 ,400000.0    ,355000.0    ,244000.0    ,152000.0   ,42000.0     ,87000.0     ,0.0         ,0.0
428559884 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
428564710 ,74089.0     ,354057.0    ,407476.0    ,202502.0   ,519.0       ,465.0       ,711683.0    ,494340.0
428569552 ,            ,            ,            ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
428604318 ,0.0         ,49787.0     ,0.0         ,99000.0    ,0.0         ,132600.0    ,0.0         ,
428610398 ,0.0         ,0.0         ,0.0         ,2048024.0  ,1436558.0   ,0.0         ,0.0         ,865090.0
428610547 ,1681432.0   ,1737250.0   ,            ,660432.0   ,641941.0    ,753440.0    ,344705.0    ,220000.0
428615512 ,107019.0    ,83721.0     ,29000.0     ,0.0        ,0.0         ,            ,            ,
428624001 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
428634356 ,            ,0.0         ,0.0         ,0.0        ,0.0         ,1580762.4   ,1872573.0   ,537686.0
428646756 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
428663579 ,57679.0     ,            ,            ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
428677124 ,2651000.0   ,3137000.0   ,2437000.0   ,1444000.0  ,1536000.0   ,2711000.0   ,4575000.0   ,5269000.0
428690465 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
428693352 ,543000.0    ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,333550.0    ,
428734115 ,0.0         ,112415000.0 ,113248000.0 ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
428734123 ,0.0         ,0.0         ,0.0         ,6155000.0  ,5259000.0   ,0.0         ,4213000.0   ,4563000.0
428753107 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,15350.0     ,0.0
428757124 ,            ,            ,            ,           ,            ,            ,218355.0    ,0.0
428761597 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,3226576.0   ,            ,298689.0
428770820 ,2000.0      ,72000.0     ,127000.0    ,204000.0   ,203000.0    ,309000.0    ,274000.0    ,210000.0
428780241 ,1846551.0   ,2249444.0   ,3997566.0   ,           ,6660671.0   ,8679429.0   ,8624660.0   ,5091940.0
428786669 ,0.0         ,147063.0    ,130402.0    ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
428813083 ,            ,5504938.0   ,5980842.0   ,5540724.0  ,3026716.0   ,1055334.0   ,2489201.0   ,1866547.0
428851463 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
428874622 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,
428891113 ,0.0         ,758758.0    ,433433.0    ,oui        ,179245.0    ,59966000.0  ,31310000.0  ,0.0
428898159 ,0.0         ,96989.0     ,0.0         ,           ,0.0         ,0.0         ,0.0         ,0.0
428915623 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,
428950513 ,0.0         ,            ,6579.0      ,0.0        ,            ,0.0         ,            ,
428994701 ,            ,            ,            ,           ,0.0         ,0.0         ,0.0         ,
428995419 ,            ,            ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
429057342 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
429089329 ,            ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
429107493 ,            ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
429123771 ,302379.0    ,313194.0    ,388828.0    ,           ,            ,            ,            ,
429216351 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
429253438 ,186000.0    ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,            ,0.0
429329014 ,0.0         ,0.0         ,70555.0     ,0.0        ,0.0         ,            ,            ,
429410384 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,            ,
429457278 ,            ,            ,            ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
429479769 ,            ,            ,            ,           ,            ,0.0         ,0.0         ,0.0
429489966 ,            ,            ,            ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
429524606 ,0.0         ,0.0         ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
429526973 ,0.0         ,0.0         ,0.0         ,0.0        ,337557.0    ,532274.0    ,402601.0    ,450000.0
429561228 ,0.0         ,0.0         ,0.0         ,110118.8   ,110110.0    ,            ,0.0         ,
429585888 ,            ,            ,            ,28642.0    ,0.0         ,0.0         ,0.0         ,0.0
429600158 ,0.0         ,            ,0.0         ,0.0        ,0.0         ,0.0         ,0.0         ,0.0
